time,wind
1968-09-01,9.868997380522048
1968-10-01,8.039334212712298
1968-11-01,14.186572011519822
1968-12-01,19.23623041707363
1969-01-01,21.524470346929
1969-02-01,19.752422061485056
1969-03-01,25.51859645773497
1969-04-01,19.985742750467665
1969-05-01,10.721772025427319
1969-06-01,9.863948343586584
1969-07-01,8.183606634734886
1969-08-01,6.660246329905489
1969-09-01,8.918059696725024
1969-10-01,8.333416818869885
1969-11-01,11.848530788093747
1969-12-01,17.985746416691388
1970-01-01,26.23807035706524
1970-02-01,21.82963707005343
1970-03-01,20.818608406310084
1970-04-01,20.51367540623779
1970-05-01,10.699210696155541
1970-06-01,7.357928853631842
1970-07-01,8.34741104573252
1970-08-01,10.746099794485986
1970-09-01,6.659473213011153
1970-10-01,8.039070322133924
1970-11-01,11.093951431387877
1970-12-01,16.191241765540887
1971-01-01,23.445126033697218
1971-02-01,20.250187310135907
1971-03-01,17.213529772590153
1971-04-01,14.05571596450447
1971-05-01,11.611288595975081
1971-06-01,7.864340088484182
1971-07-01,8.739920061124383
1971-08-01,8.35675296352561
1971-09-01,6.281716164535717
1971-10-01,8.242724428149904
1971-11-01,10.481155099172305
1971-12-01,17.5848984565684
1972-01-01,21.667396372766277
1972-02-01,21.359768075010688
1972-03-01,21.94485526667875
1972-04-01,22.073656456832797
1972-05-01,8.840007161294029
1972-06-01,6.948204160966446
1972-07-01,12.802141217826595
1972-08-01,7.665465641593813
1972-09-01,6.286361988401013
1972-10-01,9.711229428562245
1972-11-01,12.173816604124205
1972-12-01,18.298701768878107
1973-01-01,20.26501265466325
1973-02-01,21.15579998257935
1973-03-01,19.12436171692067
1973-04-01,19.139444611845445
1973-05-01,8.99533130781002
1973-06-01,9.05427835501362
1973-07-01,8.720446898856304
1973-08-01,8.419049513066607
1973-09-01,6.049191169474327
1973-10-01,8.897714061844185
1973-11-01,12.738575470091519
1973-12-01,16.099131901294392
1974-01-01,20.533379060525363
1974-02-01,18.845136312051313
1974-03-01,21.252180493692638
1974-04-01,16.627927407202904
1974-05-01,8.9469497674218
1974-06-01,7.187145577026125
1974-07-01,6.893090748202612
1974-08-01,12.311434289329272
1974-09-01,6.249832320975899
1974-10-01,7.2678282798847125
1974-11-01,9.831101883053664
1974-12-01,13.750760501640908
1975-01-01,18.431204379308976
1975-02-01,23.90762993551595
1975-03-01,21.678755695562426
1975-04-01,19.405748434686934
1975-05-01,9.797946050906376
1975-06-01,9.80288026471575
1975-07-01,7.643242950919158
1975-08-01,10.785405489474208
1975-09-01,5.006769821849863
1975-10-01,7.658055049290815
1975-11-01,11.2308963389269
1975-12-01,16.825039389497476
1976-01-01,19.568845818865018
1976-02-01,21.612187807350868
1976-03-01,18.0725687784439
1976-04-01,15.014859974186836
1976-05-01,8.873707987593729
1976-06-01,7.536899079422735
1976-07-01,8.972019927876866
1976-08-01,7.498831187211847
1976-09-01,9.520720475100509
1976-10-01,8.294690534070966
1976-11-01,11.567150480522042
1976-12-01,17.20832402538034
1977-01-01,21.593642235076825
1977-02-01,20.41162610465999
1977-03-01,19.343805038424723
1977-04-01,19.45934076365498
1977-05-01,8.597995517081676
1977-06-01,8.579944039720598
1977-07-01,8.267528546472604
1977-08-01,14.511387773187808
1977-09-01,10.074218712210433
1977-10-01,9.282093635697468
1977-11-01,12.79753569243878
1977-12-01,20.119315312737072
1978-01-01,18.44303698482454
1978-02-01,26.100299428520064
1978-03-01,23.83782846740218
1978-04-01,15.565798480561918
1978-05-01,12.086720525193744
1978-06-01,8.119024573508819
1978-07-01,9.385973060393267
1978-08-01,10.547505166632018
1978-09-01,6.395857582163668
1978-10-01,8.597223297965211
1978-11-01,11.949227902304044
1978-12-01,19.69180387589052
1979-01-01,24.74983848051924
1979-02-01,25.536698649011
1979-03-01,20.34170385098054
1979-04-01,18.29821803758627
1979-05-01,11.145007400478555
1979-06-01,9.681370861840271
1979-07-01,11.917867292727799
1979-08-01,10.573616436070461
1979-09-01,3.959146334170885
1979-10-01,9.59001510136838
1979-11-01,12.016310409068792
1979-12-01,19.5411940136253
1980-01-01,21.769507802654115
1980-02-01,22.22261008379705
1980-03-01,15.93670852985105
1980-04-01,19.74176998746333
1980-05-01,10.548499952593835
1980-06-01,6.70943601763881
1980-07-01,7.672381552839741
1980-08-01,8.45314164346015
1980-09-01,7.36048334140043
1980-10-01,8.218100196566088
1980-11-01,8.783169609324613
1980-12-01,20.003197292901337
1981-01-01,22.77626657042448
1981-02-01,20.03257574026349
1981-03-01,23.47108456147736
1981-04-01,15.711376401505598
1981-05-01,9.784235113372093
1981-06-01,8.292791541139364
1981-07-01,7.424837498063819
1981-08-01,14.34308376337343
1981-09-01,7.143558454089629
1981-10-01,6.400186074216448
1981-11-01,10.172603197982482
1981-12-01,17.537593728970837
1982-01-01,23.198546243594834
1982-02-01,24.051183274463916
1982-03-01,19.342901546176044
1982-04-01,23.260073130375357
1982-05-01,11.32172768175539
1982-06-01,7.949708948964832
1982-07-01,11.523087989838107
1982-08-01,10.289980184636734
1982-09-01,8.3943449557137
1982-10-01,11.10883017592979
1982-11-01,13.642422728422012
1982-12-01,18.394298754917706
1983-01-01,23.844150361441155
1983-02-01,24.28314907436293
1983-03-01,24.302699853036252
1983-04-01,20.293987739792637
1983-05-01,14.688770446073532
1983-06-01,8.057580904834799
1983-07-01,7.304322737174912
1983-08-01,10.148403332191416
1983-09-01,4.813687726822924
1983-10-01,6.5752212535228445
1983-11-01,12.987339696349942
1983-12-01,19.47654823858619
1984-01-01,19.057835589527844
1984-02-01,16.519257461998297
1984-03-01,21.88618153394746
1984-04-01,19.601037671676508
1984-05-01,10.244703224004413
1984-06-01,9.550429138228017
1984-07-01,7.200971270641123
1984-08-01,11.78955629129967
1984-09-01,5.610793616124929
1984-10-01,9.051555737975544
1984-11-01,9.216211426228925
1984-12-01,15.338970203513178
1985-01-01,23.719997638623866
1985-02-01,20.005679386305644
1985-03-01,24.40943561978459
1985-04-01,19.568283903839653
1985-05-01,10.838606730874476
1985-06-01,10.489614104804613
1985-07-01,8.064697065423971
1985-08-01,13.004156346683473
1985-09-01,5.922495612550137
1985-10-01,7.613585276547718
1985-11-01,14.890751716490009
1985-12-01,17.757619311009062
1986-01-01,20.929780230161917
1986-02-01,25.09184936291998
1986-03-01,21.675085031056998
1986-04-01,17.303010221083067
1986-05-01,10.34107081934247
1986-06-01,7.566113557213234
1986-07-01,7.138210358842429
1986-08-01,13.924581083478257
1986-09-01,6.898625367827791
1986-10-01,9.23838113681737
1986-11-01,11.342508244529292
1986-12-01,16.370787336603676
1987-01-01,20.455647915721972
1987-02-01,21.623882357847123
1987-03-01,20.672314831186345
1987-04-01,16.74348084136822
1987-05-01,11.287273128072401
1987-06-01,8.512458562880955
1987-07-01,8.324904561669909
1987-08-01,5.610765326649051
1987-09-01,8.591103642723143
1987-10-01,5.601612235896199
1987-11-01,13.767503240299416
1987-12-01,16.57971734290403
1988-01-01,18.381862930313254
1988-02-01,24.354441341922332
1988-03-01,21.110629260025462
1988-04-01,19.043092900023193
1988-05-01,9.338781038716592
1988-06-01,8.295938798861787
1988-07-01,10.221664399419227
1988-08-01,6.938271689960472
1988-09-01,6.4824077493177
1988-10-01,9.373680643238979
1988-11-01,13.943598421591554
1988-12-01,15.538152116981928
1989-01-01,16.513083633839706
1989-02-01,15.81566920120991
1989-03-01,20.290175605841174
1989-04-01,15.789978652994982
1989-05-01,9.205913625043229
1989-06-01,6.016645591881174
1989-07-01,8.422906357927838
1989-08-01,9.992482218175919
1989-09-01,7.91296534230627
1989-10-01,7.472207573584664
1989-11-01,13.857644477302049
1989-12-01,20.52398669263025
1990-01-01,20.64842056354988
1990-02-01,29.420867919324948
1990-03-01,20.866903543369613
1990-04-01,18.97822974598917
1990-05-01,11.728455153227422
1990-06-01,7.404221763640943
1990-07-01,7.353706847107975
1990-08-01,12.246321230813217
1990-09-01,8.058461170744991
1990-10-01,8.642871255513745
1990-11-01,14.967654367608167
1990-12-01,17.216837725879206
1991-01-01,23.794990665428255
1991-02-01,24.12989191260538
1991-03-01,19.772176462369643
1991-04-01,17.242891387723876
1991-05-01,9.045389284786499
1991-06-01,5.877014737260077
1991-07-01,7.315905054299623
1991-08-01,13.089882531087847
1991-09-01,9.88846232972075
1991-10-01,7.611924970194998
1991-11-01,12.286388202994214
1991-12-01,18.781298229528826
1992-01-01,25.51446127626949
1992-02-01,22.165744132936194
1992-03-01,23.464012317920847
1992-04-01,20.850487209827552
1992-05-01,13.771619466538723
1992-06-01,8.40257153475361
1992-07-01,6.324460659915296
1992-08-01,11.521862389855972
1992-09-01,9.326783962784301
1992-10-01,10.685704223738796
1992-11-01,10.690495953177038
1992-12-01,21.99043150445412
1993-01-01,20.69267360479283
1993-02-01,22.972182722989665
1993-03-01,18.79269074619474
1993-04-01,18.96170752040467
1993-05-01,11.081441622936026
1993-06-01,5.897190569724158
1993-07-01,9.626225533703591
1993-08-01,9.422786160643852
1993-09-01,6.3201734243623555
1993-10-01,7.80574551503238
1993-11-01,11.316258063491574
1993-12-01,16.969855675885462
1994-01-01,21.51995426552804
1994-02-01,20.534738046816596
1994-03-01,23.40864173740995
1994-04-01,15.951618970208973
1994-05-01,8.448487311145977
1994-06-01,6.510191353207122
1994-07-01,9.024677415279774
1994-08-01,9.151401021331697
1994-09-01,9.67131004241493
1994-10-01,8.867074471013446
1994-11-01,13.795066326931934
1994-12-01,15.536245043964023
1995-01-01,20.055906234204556
1995-02-01,24.79581561610102
1995-03-01,23.705641590406366
1995-04-01,16.744483505164002
1995-05-01,11.005801328260814
1995-06-01,7.39345220997821
1995-07-01,7.717790129281695
1995-08-01,6.0774200551391715
1995-09-01,7.083297880801431
1995-10-01,6.528906254179057
1995-11-01,13.038592169391006
1995-12-01,19.350443014366355
1996-01-01,20.085979789320866
1996-02-01,21.294835333489328
1996-03-01,22.10698633424638
1996-04-01,18.003146251799844
1996-05-01,8.725960197560582
1996-06-01,7.27645497230008
1996-07-01,6.605879800274034
1996-08-01,7.314069194640195
1996-09-01,9.016237649939747
1996-10-01,7.104131440699974
1996-11-01,10.062428198650695
1996-12-01,18.1124977978895
1997-01-01,25.8915325164767
1997-02-01,16.58519774598082
1997-03-01,20.830552677609973
1997-04-01,16.2358638514031
1997-05-01,9.743578334768658
1997-06-01,6.978408704412487
1997-07-01,6.611128692766737
1997-08-01,11.292004312642735
1997-09-01,6.692575588685974
1997-10-01,8.311497925648418
1997-11-01,15.471310427124473
1997-12-01,20.805020428582907
1998-01-01,23.68242406825997
1998-02-01,28.942038524586287
1998-03-01,23.179137339806957
1998-04-01,23.07761048461511
1998-05-01,15.471546637090002
1998-06-01,10.44930153967499
1998-07-01,8.81757396095193
1998-08-01,9.055174610580146
1998-09-01,8.60960632924906
1998-10-01,7.538817347372094
1998-11-01,13.096000036776934
1998-12-01,13.473857914993495
1999-01-01,17.55899573558748
1999-02-01,18.485145966551062
1999-03-01,14.18023167614235
1999-04-01,13.345653197620567
1999-05-01,9.572859439795312
1999-06-01,9.384384072809942
1999-07-01,13.183089661005495
1999-08-01,8.810414463957853
1999-09-01,8.57178805733979
1999-10-01,7.340605197356624
1999-11-01,11.315480312362512
1999-12-01,17.586516009220222
2000-01-01,20.083180600876855
2000-02-01,17.499115629712033
2000-03-01,14.643993583245054
2000-04-01,15.686378820859947
2000-05-01,9.923430823909895
2000-06-01,8.10658610314102
2000-07-01,10.719265205778402
2000-08-01,9.061562880896311
2000-09-01,6.927574731579104
2000-10-01,7.077070014649771
2000-11-01,9.273765105254435
2000-12-01,16.106260945363854
2001-01-01,19.128731054916717
2001-02-01,18.403526761613815
2001-03-01,21.055826023992054
2001-04-01,18.37551551547461
2001-05-01,9.411572824033405
2001-06-01,4.909576147712948
2001-07-01,9.097172098706992
2001-08-01,11.265591262976491
2001-09-01,9.88516733181338
2001-10-01,5.387632609125756
2001-11-01,13.930006185625288
2001-12-01,19.40859592513376
2002-01-01,21.004675027852585
2002-02-01,19.884089402074068
2002-03-01,21.81616825473705
2002-04-01,19.16636385185187
2002-05-01,9.330178565237809
2002-06-01,6.7144253350627086
2002-07-01,11.674456064001513
2002-08-01,7.897075787081916
2002-09-01,8.173536632765504
2002-10-01,9.687121743279262
2002-11-01,12.634760402218767
2002-12-01,22.30672266996806
2003-01-01,24.672570566944458
2003-02-01,23.57420968521967
2003-03-01,22.683537691857104
2003-04-01,17.03437333100265
2003-05-01,11.517671942367937
2003-06-01,6.613004286788748
2003-07-01,7.466556883710013
2003-08-01,9.526545693156793
2003-09-01,8.361288079029794
2003-10-01,8.633695918536615
2003-11-01,11.410914799037858
2003-12-01,15.36420356490626
2004-01-01,28.28442803105506
2004-02-01,20.066579233660153
2004-03-01,19.71756320989313
2004-04-01,16.808426121604896
2004-05-01,10.433390056716256
2004-06-01,8.409539827223528
2004-07-01,4.701183146495123
2004-08-01,13.46561301233532
2004-09-01,5.509329167814981
2004-10-01,7.5881877859090645
2004-11-01,12.834873715573627
2004-12-01,18.28847782112601
2005-01-01,23.320725499466104
2005-02-01,24.506074817325718
2005-03-01,25.43905042717445
2005-04-01,18.51953593072366
2005-05-01,10.608972735593618
2005-06-01,9.022227847886906
2005-07-01,7.183552464706291
2005-08-01,8.601179622868806
2005-09-01,6.516338126195518
2005-10-01,7.160503707909222
2005-11-01,12.31326725802045
2005-12-01,18.240634553959293
2006-01-01,20.54362018485487
2006-02-01,25.146628080856203
2006-03-01,21.57718295490524
2006-04-01,16.25286085815381
2006-05-01,8.902383232653175
2006-06-01,7.397957848961844
2006-07-01,10.78884473112824
2006-08-01,9.196452476658243
2006-09-01,6.735601728158083
2006-10-01,11.711251684297721
2006-11-01,13.178014226448978
2006-12-01,15.938347742200799
2007-01-01,21.01315936145485
2007-02-01,24.446582444574528
2007-03-01,18.68698856965661
2007-04-01,18.618328090806703
2007-05-01,8.143344058075668
2007-06-01,5.398734096258469
2007-07-01,7.841703917035557
2007-08-01,9.043110628057992
2007-09-01,7.800229511065727
2007-10-01,7.405028427783747
2007-11-01,9.943207596916052
2007-12-01,18.58808273056213
2008-01-01,18.641484978486577
2008-02-01,16.453329103769757
2008-03-01,22.67985162630044
2008-04-01,15.457682691622475
2008-05-01,8.944617434285703
2008-06-01,7.447847770753968
2008-07-01,7.498943495199244
2008-08-01,8.369279246696117
2008-09-01,8.187277430297971
2008-10-01,7.849327465491981
2008-11-01,12.397931240014382
2008-12-01,17.610851247691734
2009-01-01,22.729871425363445
2009-02-01,17.290635525760532
2009-03-01,19.197974087257627
2009-04-01,17.84923205436713
2009-05-01,10.029580506190555
2009-06-01,6.51092382876118
2009-07-01,7.880328707595653
2009-08-01,10.719734114685162
2009-09-01,10.283524449725926
2009-10-01,8.435666731155838
2009-11-01,12.969461502116614
2009-12-01,21.41279265665506
2010-01-01,22.56835802162364
2010-02-01,29.029264742269643
2010-03-01,22.436498381627374
2010-04-01,20.041422120903988
2010-05-01,12.264621240048957
2010-06-01,7.6379657606029
2010-07-01,9.755842214470979
2010-08-01,8.269487889201924
2010-09-01,5.601976899465751
2010-10-01,7.114800258028247
2010-11-01,13.248293007227376
2010-12-01,18.536612326480633
